"File","Category","Lines","DialogContent call sites","Input/control sites","Local function declarations","Imports","Coverage meaning"
"lib/local-test-wallet.ts","Domain or shared infrastructure","166","","0","isHexPrivateKey:31; normalizeStoredWallet:35; readConfiguredWallet:53; readStoredWallet:67; writeStoredWallet:80; shouldCreateWalletForCurrentSurface:84; createLocalTestWallet:101; ensureLocalTestWallet:125; getLocalTestWalletAddress:144","viem; viem/accounts; @/lib/local-test-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/logger.ts","Domain or shared infrastructure","62","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/marketplace-price.ts","Domain or shared infrastructure","49","","0","getMarketplacePriceRatio:8; formatMarketplacePriceRatio:19; computeMarketplaceAmountAsk:33","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/mission-tracking.ts","Domain or shared infrastructure","447","","0","delay:53; getExpectedAddress:57; isRetrySafe:63; getMissionOutboxId:70; emitMissionTrackingEvent:81; onMissionTrackingEvent:112; readMissionOutbox:135; writeMissionOutbox:167; enqueueMissionProgress:184; removeMissionOutboxEntry:196; removeMissionOutboxEntryById:201; getMissionResponseError:209; postMissionRequest:222; recoverMissionAuth:240; performMissionRequest:269; ensureMissionLifecycleListeners:338; flushMissionProgressOutbox:354; postMissionProgress:396","@/lib/base-chat-session-refresh; @/lib/farcaster-miniapp-auth-client; @/lib/host-environment; @/lib/public-chat-session-refresh; @/lib/session-storage-manager","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notification-client.ts","Domain or shared infrastructure","78","","0","sendFrameNotification:22","@farcaster/miniapp-sdk; @/lib/notification; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notification.ts","Domain or shared infrastructure","43","","0","getUserNotificationDetailsKey:7; getUserNotificationDetails:11; setUserNotificationDetails:23; deleteUserNotificationDetails:34","./redis; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/base-api.ts","Domain or shared infrastructure","371","","0","getBaseNotificationsApiKey:78; getBaseHeaders:83; parseJsonSafe:96; buildBaseApiError:104; getRetryDelayMs:116; isRetryableBaseSendStatus:120; shouldPruneBaseFailureReason:124; finalizePrunedSnapshot:129; isBaseNotificationsConfigured:140; fetchBaseNotificationUsers:144; sendBaseNotificationBatch:199; sendBaseNotificationsInChunks:278","@/lib/env-config; @/lib/notifications/constants; @/lib/notifications/storage; @/lib/notifications/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/campaigns.ts","Domain or shared infrastructure","272","","0","normalizeCampaignInput:45; resolveBaseCampaignRecipients:58; previewBaseCampaign:120; sendBaseCampaign:132","@/lib/env-config; @/lib/notifications/storage; @/lib/notifications/constants; @/lib/notifications/base-api; @/lib/notifications/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/constants.ts","Domain or shared infrastructure","85","","0","getBaseAudienceSnapshotAddressesKey:30; getBaseAudienceSnapshotMetaKey:34; getPlantCarePrefix:38; getPlantCareUserThrottleKey:42; getPlantCarePlantThrottleKey:50; getPlantCareLogKey:58; getPlantCareLastKey:62; getPlantCareSentCountKey:66; getPlantCareRunsKey:70; getCampaignMetaKey:74; getCampaignProgressKey:78; getCampaignResultsKey:82","@/lib/notifications/provider","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/cron-auth.ts","Domain or shared infrastructure","13","","0","verifyVercelCron:3","next/server","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/plant-care.ts","Domain or shared infrastructure","88","","0","collectDuePlantsByOwner:27","date-fns; @/lib/contracts; @/lib/notifications/constants; @/lib/notifications/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/provider.ts","Domain or shared infrastructure","22","","0","normalizeNotificationProvider:5; getNotificationProviderLabel:11; isBaseNotificationProvider:15; isNeynarNotificationProvider:19","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/storage.ts","Domain or shared infrastructure","536","","0","toJsonString:110; readJsonRaw:114; writeJsonRaw:135; appendJsonList:143; getSetMembersRaw:152; getSetCardRaw:161; acquireBaseApiLock:178; releaseBaseApiLock:187; clearBaseApiLock:199; getBaseAudienceSyncState:207; setBaseAudienceSyncState:211; getBaseAudienceCurrentSnapshotId:224; getBaseAudienceSnapshotMeta:233; getCurrentBaseAudienceSnapshotMeta:239; getCurrentBaseAudienceAddresses:248; deleteBaseAudienceSnapshot:257; addBaseAudienceAddresses:266; createBaseAudienceSyncState:276; finalizeBaseAudienceSnapshot:299; listBaseAudienceHistory:333; pruneBaseAudienceAddressesFromCurrentSnapshot:354; recordPlantCareRun:398; getPlantCareStats:411; createCampaignMeta:453; getCampaignMeta:479; updateCampaignMeta:483; setCampaignProgress:502; getCampaignProgress:509; setCampaignResults:515; getCampaignResults:519; listCampaigns:523","nanoid; @/lib/redis; @/lib/notifications/constants; @/lib/notifications/provider; @/lib/notifications/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/notifications/utils.ts","Domain or shared infrastructure","55","","0","chunkArray:5; normalizeWalletAddress:17; uniqueWalletAddresses:30; parseWalletAddressInput:43; normalizeTargetPath:47","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/open-external.ts","Domain or shared infrastructure","81","","0","loadFarcasterSdk:11; isMiniApp:16; openExternalUrl:30; handleExternalAnchorClick:58","@/lib/host-environment; react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/owner-resource-invalidation.ts","Domain or shared infrastructure","323","","0","normalizeAddress:62; resourceVersionKey:67; createEventId:71; invalidateOwnerResources:83; clearOwnerResources:132; onOwnerResourceInvalidation:142; reconcileOwnerResources:189; ownerInvalidationMatches:245; getOwnerResourceVersion:254; waitForRetry:261; retryOwnerRead:285; isAbortError:320","@/lib/app-events","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/owner-resource-query-cache.ts","Domain or shared infrastructure","56","","0","invalidateOwnerResourceQueries:11","@tanstack/react-query; ./owner-resource-invalidation","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/paymaster-context.tsx","Domain or shared infrastructure","38","","0","PaymasterProvider:23; usePaymaster:32","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/pending-evm-coordinator.ts","Domain or shared infrastructure","357","","0","getCoordinatorKey:45; changeBelongsToCoordinator:49; publish:55; destroyCoordinatorIfUnused:64; reconcileCoordinator:71; queueCoordinatorReconcile:218; retryCoordinatorAfterSettledRecovery:234; getOrCreateCoordinator:238; registerPendingEvmController:263; claimPendingEvmCoordinatorAttempt:284; releasePendingEvmCoordinatorAttempt:309; promotePendingEvmCoordinatorAttemptToMonitor:327; requestPendingEvmCoordinatorReconcile:353","@/lib/pending-evm-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/pending-evm-transaction.ts","Domain or shared infrastructure","1611","","0","normalizePendingEffects:63; hasValidPendingEffects:83; isDefinitivePendingEvmPreSubmissionError:185; isDefinitiveUnsupportedEvmBatchError:296; isHex32:364; normalizeAddress:368; isRegistryIdentity:372; createPendingEvmScope:378; createPendingEvmCallsDigest:388; getPendingEvmIntentDigest:392; getPendingEvmStorageKey:396; getPendingEvmRecordStorageKey:410; getPendingEvmIntentRecordPrefix:414; getRegistryPrefix:418; getSubmissionLeaseKey:427; getMonitorLeaseKey:435; getLeaseClaimPrefix:439; getLeaseClaimKey:443; parsePendingEvmLease:449; capturePendingEvmStorageKeys:482; samePendingEvmKeySet:517; collectStablePendingEvmStorageEntries:522; compareAndDeletePendingEvmStorageValue:614; collectStoredLeases:628; getStoredLeaseExpiresAt:669; getPendingEvmSubmissionLeaseExpiresAt:681; getPendingEvmMonitorLeaseExpiresAt:695; canDurablyPersistPendingEvmTransactions:709; getBrowserPendingEvmStorage:748; dispatchPendingEvmChange:757; createAttemptId:762; createPendingEvmRecord:769; getPendingEvmAckLockMs:815; getPendingEvmAckUnlockAt:824; getPendingEvmPhase:830; isStructurallyValidRecord:845; readStoredValue:888; deleteRecordKey:930; parseStoredRecord:961; readPendingEvmRecord:1001; collectPendingEvmKeys:1023; listPendingEvmRecords:1040; scanPendingEvmRecords:1047; listUnacknowledgedPendingEvmRecords:1086; hasUnacknowledgedPendingEvmRecord:1093; getPendingEvmCompatibility:1100; writePendingEvmRecord:1113; finalizePendingEvmRecord:1143; replacePendingEvmProof:1203; proofsMatch:1239; compareAndDeletePendingEvmRecord:1248; removePendingEvmRecord:1278; acknowledgePendingEvmRecord:1282; subscribePendingEvmChanges:1301; schedulePendingEvmLeaseExpiry:1341; runWithFallbackLease:1365; withPendingEvmSubmissionLease:1503; withPendingEvmSubmissionGuard:1538; withPendingEvmMonitorLease:1555; resumePendingEvmRecord:1585; withPendingEvmHardDeadline:1600","viem; @/lib/owner-resource-invalidation","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/pixotchi-links.ts","Domain or shared infrastructure","3","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/pixotchi-token-info.ts","Domain or shared infrastructure","159","","0","getPixotchiTokenInfo:152; getAllPixotchiTokenInfo:156","./env-config; ./swap/constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/plant-lifetime.ts","Domain or shared infrastructure","11","","0","getPlantLifetime:2","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/public-chat-session-refresh.ts","Domain or shared infrastructure","102","","0","generateRequestId:28; emitPublicChatSessionRefreshResult:36; requestPublicChatSessionRefresh:49","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/query-keys.ts","Domain or shared infrastructure","25","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/quest-preferences.ts","Domain or shared infrastructure","199","","0","loadBatchQuestDifficulty:13; storeBatchQuestDifficulty:27; readRun:68; isBatchQuestRunPaid:102; isBatchQuestRunPending:116; getBatchQuestRunSubmissionIdentity:129; markBatchQuestRunPaid:142; markBatchQuestRunPending:167; clearBatchQuestRun:190","./contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/quest-reward-storage.ts","Domain or shared infrastructure","35","","0","isLatestQuestRewardStorageRead:23","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/quest-ui.ts","Domain or shared infrastructure","126","","0","isQuestFinalizeExpired:8; questFinalizeBlocksRemaining:13; record:25; transactionHash:29; getQuestFinalizeResult:34; getQuestFinalizeOutcome:70; compactAmount:74; describeQuestResult:82; saveQuestResult:108; loadQuestResult:115","viem; @/public/abi/pixotchi-v3-abi; @/lib/env-config","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/redis.ts","Domain or shared infrastructure","415","","0","redisGetJSONResult:82; redisGetJSON:108; redisSetJSON:113; redisDel:130; redisGetJSONRaw:141; redisSetJSONRaw:161; redisDelRaw:177; redisKeys:188; scanKeysInternal:201; redisScanKeys:235; redisScanKeysRaw:241; redisIncrBy:245; redisExpire:256; redisTTL:267; redisPersist:284; redisCompareAndSetJSON:335; redisCompareAndSetJSONRaw:376","@upstash/redis; ./logger","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/request-rate-limit.ts","Domain or shared infrastructure","89","","0","normalizeIdentifier:18; getRequestIp:27; enforceRateLimit:38","next/server; ./redis","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/rpc-transport.ts","Domain or shared infrastructure","15","","0","","viem; ./base-rpc","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/secret-garden.ts","Domain or shared infrastructure","134","","0","getSigningKey:10; getSecretGardenSequence:23; signPayload:44; parseProgressCookie:48; serializeProgressCookie:79; createUnlockToken:89; verifyUnlockToken:101; signTokenForCookie:130","node:crypto; @/lib/theme-utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/seed-market.ts","Domain or shared infrastructure","154","","0","normalizeNumber:54; normalizeWindowStats:58; normalizeTxns:68; fetchSeedMarketPulse:90","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/session-storage-manager.ts","Domain or shared infrastructure","444","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/smart-wallet-context.tsx","Domain or shared infrastructure","264","","0","createEmptyDetection:37; SmartWalletProvider:52; useSmartWallet:257","react; wagmi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/snow-context.tsx","Domain or shared infrastructure","92","","0","SnowProvider:25; useSnow:89","react; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-auth-availability.ts","Domain or shared infrastructure","43","","0","getPrivySolanaConnectors:3; hasUsableSolanaConnectors:20; isSolanaAuthAvailable:39","@/lib/solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-bridge-executor.ts","Domain or shared infrastructure","204","","0","createSolanaBridgeTransaction:57; executeBridgeTransaction:100; checkSolBalance:160; formatSolAmount:198","@solana/web3.js; viem; ./solana-bridge-implementation; ./solana-bridge-service; ./solana-bridge-lifecycle; ./solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-bridge-flow.ts","Domain or shared infrastructure","87","","0","normalizeIdentityValue:3; nextSolanaQuoteGeneration:9; isCurrentSolanaQuoteGeneration:13; getSolanaQuoteKey:21; getSolanaActionKey:40; getEffectiveSolanaAction:52; getSolanaActionButtonLabel:63","./solana-bridge-service","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-bridge-implementation.ts","Domain or shared infrastructure","944","","0","writeBigUInt64LE:89; copyBytes:97; hexToBytes:104; stringToBytes:116; bytesToHex:123; normalizeSalt:129; deriveOutgoingMessagePda:139; deriveMessageToRelayPda:151","@solana/web3.js; viem; ./solana-bridge-lifecycle","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-bridge-lifecycle.ts","Domain or shared infrastructure","1518","","0","formatChainError:197; delay:206; assertSuccessfulSignatureResult:210; isConfirmedSignatureStatus:221; resolveDefinitiveSolanaExpiry:234; confirmSolanaTransaction:285; readU64LE:387; readU128LE:391; readU32LE:397; sliceHex:401; decodeCall:405; decodeOutgoingMessage:424; publicKeyToBytes32:461; getMessageHash:465; resolveMessageHash:523; readBaseExecutionStatus:532; checkBaseBridgeExecution:562; waitForBaseBridgeExecution:586; verifySolanaTwinSetup:624; createPendingBridgeAttemptId:649; getPendingBridgeScope:656; getPendingBridgeRecordPrefix:660; getPendingBridgeRecordKey:664; getPendingBridgeClaimPrefix:668; getPendingBridgeClaimKey:672; getBrowserPendingBridgeStorage:676; dispatchPendingBridgeChange:685; capturePendingStorageKeys:700; samePendingStorageKeys:725; collectStablePendingStorageEntries:729; isPendingBridgeAttemptId:807; isPendingBridgeRecord:814; isPendingBridgeRecordActive:876; scanPendingBridgeRecords:890; getActivePendingBridgeRecord:922; loadPendingBridgeRecord:934; loadPendingBridgeAction:944; canDurablyPersistPendingBridgeRecords:953; parsePendingBridgeClaim:988; collectPendingBridgeClaims:1007; runWithPendingBridgeClaim:1023; withPendingBridgeAdmission:1083; padPendingBridgeReservation:1106; createPendingBridgeReservation:1117; acquirePendingBridgeReservation:1143; markPendingBridgeWalletRequest:1233; finalizePendingBridgeReservation:1274; recoverPendingBridgeWalletRequest:1316; reconcilePendingBridgeRecord:1417; replacePendingBridgeAction:1444; removePendingBridgeRecord:1476; releasePendingBridgeReservation:1503; clearPendingBridgeAction:1511","@solana/web3.js; @solana/web3.js; viem; ./base-rpc; ./solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-bridge-service.ts","Domain or shared infrastructure","581","","0","generateGameSeed:74; buildSetupTransaction:99; buildMintTransaction:141; buildShopItemTransaction:225; buildGardenItemTransaction:276; buildBoxGameTransaction:326; buildSpinGameTransaction:365; buildAttackTransaction:404; buildClaimRewardsTransaction:442; buildSetNameTransaction:480; requiresSetup:538; requiresQuote:552; getActionDescription:566","viem; ./solana-constants; ./solana-twin; ./solana-quote","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-constants.ts","Domain or shared infrastructure","383","","0","getBridgeConfig:354; getPixotchiSolanaConfig:361; isSolanaEnabled:369; getSolanaExplorerTxUrl:379","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-quote.ts","Domain or shared infrastructure","185","","0","sleep:31; getAdapterWsolForSeed:35; getWsolToSeedQuote:87; formatWsol:168; formatSeed:173; isQuoteValid:178","viem; ./base-rpc; ./solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-twin.ts","Domain or shared infrastructure","235","","0","solanaPublicKeyToBytes32:36; base58Decode:73; getTwinAddress:106; getTwinAddressInfo:128; isTwinSetup:200","viem; ./base-rpc; ./solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/solana-wallet-context.tsx","Domain or shared infrastructure","290","","0","createEmptySnapshot:60; SolanaWalletProvider:88; useSolanaWalletContext:261; useIsSolanaWallet:275; useTwinAddress:286","react; ./solana-twin; ./solana-constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/spin-game-events.ts","Domain or shared infrastructure","142","","0","scoreSpinReward:43; decodeSpinRewardLog:55; extractBestSpinRewardFromLogs:120","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/spin-pending-storage.ts","Domain or shared infrastructure","181","","0","normalizeAccount:20; isBytes32:24; isCommitBlock:28; parseStoredSpinPending:36; getSpinPendingStorageKey:69; getLegacySpinPendingStorageKey:73; readStoredSpinPending:77; writeStoredSpinPending:92; removeStoredSpinPending:118; migrateLegacySpinPending:133","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/stake-leaderboard-service.ts","Domain or shared infrastructure","261","","0","parseCachedStakeLeaderboard:41; resolveENSBatch:68; getAllStakersFromContract:80; getStakeLeaderboard:192","./contracts; @/public/abi/stakeabi.json; ./redis; ./ens-resolver; zod","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/status-checks.ts","Domain or shared infrastructure","554","","0","checkRpcCluster:86; checkAppReachability:131; checkIndexer:166; checkRedis:197; checkNotifications:232; checkFarcasterMiniApp:299; checkStakeApp:334; checkBaseMainnet:386; getStatusCacheTtlSeconds:481; rememberSnapshot:487; snapshotMatchesCurrentNotificationProvider:492; getStoredStatusSnapshot:502; getCachedStatusSnapshot:520","./env-config; ./base-rpc; ./redis; ./indexer-client; ./notifications/base-api; ./notifications/provider; ./status-snapshot","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/status-snapshot.ts","Domain or shared infrastructure","148","","0","isRecord:25; isStatusLevel:29; isBoundedString:33; parseStatusService:37; parseStatusSnapshot:68; publicRpcMetrics:92; isPublicServiceId:122; toPublicStatusSnapshot:131","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/api-errors.ts","Domain or shared infrastructure","45","","0","swapErrorResponse:12","next/server; zod; ./engine","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/base-swap-abi.ts","Domain or shared infrastructure","81","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/bundle-calls.ts","Domain or shared infrastructure","147","","0","currentDeadline:60; useSwapDeadline:86; buildSwapAndApproveCalls:116","react; @/lib/types; @/lib/contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/constants.ts","Domain or shared infrastructure","177","","0","isSwapTokenId:122; isUserSwapTokenId:126; isNativeSwapToken:130; isSeedSwapToken:134; getSwapToken:138; getTokenAddress:142; getKyberTokenAddress:150; isAllowedSwapRouter:170","viem; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/engine.ts","Domain or shared infrastructure","819","","0","getSwapQuoteForUserPair:89; buildSwapStep:139; createBlockedQuote:172; quoteKyberStep:193; buildKyberStep:231; createKyberQuoteStep:315; getKyberDisplayQuote:363; quoteBaseSwapSeedStep:443; buildBaseSwapSeedStep:527; fetchKyberRoute:621; fetchKyberBuild:667; fetchWithTimeout:700; assertKyberStep:747; assertBaseSwapSeedStep:753; applyDiscountBps:765; getKyberBuildSlippageBps:773; formatBasisPoints:786; getKyberRouteSources:790; normalizeSourceName:804; getSwapTokenLabel:816","viem; @/lib/base-rpc; ./base-swap-abi; ./constants; ./rules; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/gas.ts","Domain or shared infrastructure","39","","0","estimateSwapCallFee:14; estimateNextSwapFee:18; requireSwapCallFunds:35","viem; viem/op-stack; ../base-rpc; ./base-swap-abi; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/quote-token.ts","Domain or shared infrastructure","133","","0","isQuoteTokenStep:42; getSecret:59; b64url:72; fromB64url:80; signQuoteToken:86; verifyQuoteToken:99","node:crypto; ./constants; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/rules.ts","Domain or shared infrastructure","80","","0","getAllowedSwapSources:33; getAllowedSwapTargets:37; isAllowedUserSwapPair:41; sanitizeSwapDecimalInput:54","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/swap/types.ts","Domain or shared infrastructure","89","","0","","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/tab-visibility-context.tsx","Domain or shared infrastructure","44","","0","TabVisibilityProvider:20; useTabVisibility:34","react; @/lib/types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/theme-utils.ts","Domain or shared infrastructure","95","","0","clampChannel:34; hslTokenToHex:38; getThemeMetaColor:76; updateMetaThemeColor:80","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/trait-validator.ts","Domain or shared infrastructure","298","","0","parseTraitUrn:34; parseActionUrn:52; isProviderOnlyUrn:61; compareTraitValue:68; extractResources:137; validateTraits:163; validateAction:279; extractAction:290","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/transaction-feedback.ts","Domain or shared infrastructure","79","","0","friendlyTransactionError:8; getTransactionFeedback:38","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/transaction-refresh.ts","Domain or shared infrastructure","149","","0","createEventId:29; getRefreshKey:34; emitDomainRefresh:42; dispatchPostTransactionRefresh:75","@/lib/app-events","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/transaction-utils.ts","Domain or shared infrastructure","57","","0","extractTransactionHash:4; normalizeTransactionReceipt:26; getHighestTransactionReceiptBlock:42","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/types.ts","Domain or shared infrastructure","761","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/untyped-value.d.ts","Domain or shared infrastructure","10","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/user-stats-service.ts","Domain or shared infrastructure","931","","0","parseCachedUserGameStats:287; getUserGameStats:303; formatStatsForAI:805","./constants; ./contracts; ./redis; ./types; ./utils; zod","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/utils.ts","Domain or shared infrastructure","611","","0","cn:7; isValidEthereumAddressFormat:12; calculateImageLevel:20; formatScore:27; formatEth:36; formatScoreShort:45; formatEthShort:58; formatUpgradeDuration:73; formatDuration:77; formatNumber:102; formatTokenAmount:111; formatTokenAmountPrecise:124; formatTokenAmountRounded:170; getCasinoTokenImage:202; formatWholeNumberWithSeparators:218; formatTokenAmountCompact:239; getPlantStatusText:285; getStrainName:296; getFriendlyErrorMessage:308; getBuildingName:368; getQuestDifficulty:389; getQuestReward:398; formatQuestReward:409; formatXP:443; calculateUpgradeProgress:453; calculateTimeLeft:466; getBuildingIcon:488; formatProductionRate:502; formatLifetimeProduction:507; formatLargeNumber:513","clsx; date-fns; tailwind-merge; ./contracts; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/verify-claim-config.ts","Domain or shared infrastructure","6","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/verify-claim-principal.ts","Domain or shared infrastructure","153","","0","parseExpectedAppUrl:31; parseTime:43; resolveVerifyClaimPrincipal:57","siwe; ./verify-claim-records","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/verify-claim-records.ts","Domain or shared infrastructure","580","","0","defaultRedisClient:189; parseStoredJSON:193; readVerifyClaimJSON:199; reserveVerifyClaimPair:221; writeVerifyClaimPair:244; resumeVerifyClaimPairBeforeSubmission:269; canResumeVerifyClaimBeforeSubmission:324; hasNoSubmittedOperation:334; canResumeStaleVerifyClaimReservation:351; sameIdempotencyKeys:364; isCurrentReservationRecord:384; isSameVerifyClaimPair:403; isMatchingCompletedPair:420; getVerifyClaimPairState:442; idempotencyKeyFor:484; createVerifyClaimReservation:493; advanceVerifyClaimRecord:522; createVerifyClaimRetryAttempt:538; normalizeVerifyWalletAddress:554; getVerifyPendingKey:561; getVerifyClaimKey:565; getVerifyWalletClaimKey:569; getVerifyClaimLockKey:573; getVerifyWalletLockKey:577","node:crypto; @/lib/redis","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/wagmi-local-test-config.ts","Domain or shared infrastructure","31","","0","","wagmi; viem/chains; ./rpc-transport; ./builder-code; ./local-test-connector","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/wagmi-miniapp-config.ts","Domain or shared infrastructure","39","","0","","wagmi; viem/chains; @farcaster/miniapp-wagmi-connector; ./rpc-transport; ./builder-code","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/wagmi-privy-config.ts","Domain or shared infrastructure","42","","0","","@privy-io/wagmi; viem/chains; wagmi/connectors; ./base-account-connector; ./builder-code; ./rpc-transport","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/wagmi-web-base-config.ts","Domain or shared infrastructure","43","","0","","wagmi; wagmi/connectors; viem/chains; ./rpc-transport; ./base-account-connector; ./builder-code","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/warehouse-activity.ts","Domain or shared infrastructure","44","","0","warehouseActivityQuery:17; normalizeWarehouseActivity:28","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
